assign_analysis_{CN}_{issue_year}_base,
ROOT,_
ROOT,,SUM,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,
SHENZHEN_RUOPENG_INTERNATIONAL_SUPPLY_CHAIN_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
SHENZHEN_RUOSHENG_TECHNOLOGY, _,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,
SHENZHEN_R_JUST_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
SHENZHEN_R_TAX_TECHNOLOGY, _,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,
SHENZHEN_SABBAT_TECHNOLOGY_DEVELOPMENT, _,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,
SHENZHEN_SACRED_INDUSTRY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SHENZHEN_SAFDAO_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SHENZHEN_SAFECLOUD_ENERGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
SHENZHEN_SAIBU_INNOVATION_TECHNOLOGY, _,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
SHENZHEN_SAIJINZHI_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
SHENZHEN_SAIKEXING_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
SHENZHEN_SAILAN_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
SHENZHEN_SAILVAN_NETWORK_TECHNOLOGY, _,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,
SHENZHEN_SAINA_ELECTRONIC_TECHNOLOGY, _,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
SHENZHEN_SAIRUISI_E_COMMERCE, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
SHENZHEN_SAITAKE_ELECTRONIC, _,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,
SHENZHEN_SAIWAI_TECHNOLOGY, _,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,
SHENZHEN_SAI_ERWEN_INTERNATIONAL_TRADING, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
SHENZHEN_SAKE_TRADING, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
SHENZHEN_SAKE_TRADING_CO, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
SHENZHEN_SAKO_SOLAR, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
SHENZHEN_SALUBRIS_PHARMACEUTICALS, _,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0,
SHENZHEN_SALUBRIS_PHARM_CO, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
SHENZHEN_SAMSEN_NETWORK_DEVELOPMENT, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
SHENZHEN_SANDA_COSMETICS, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
SHENZHEN_SANDE_TECHNOLOGY, _,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,
SHENZHEN_SANDIYIXIN_ELECTRONIC, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
SHENZHEN_SANGSHEN_E_COMMERCE, _,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,4,0,0,0,0,0,0,
SHENZHEN_SANHETONGCHUANG_INTELLIGENT_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
SHENZHEN_SANHUASHIDAI_TECHNOLOGY, _,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
SHENZHEN_SANJIAO_ELECTRONIC_TRADING, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
SHENZHEN_SANJING_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
SHENZHEN_SANLIDA_ELECTRICAL_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
SHENZHEN_SANMEISEN_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
SHENZHEN_SANRISE_TECH, _,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,
SHENZHEN_SANSAN_FASHION_HOME, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
SHENZHEN_SANSONG_MECHANICAL_#X26_ELECTRICAL, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
SHENZHEN_SANTIAN_INDUSTRIAL, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
SHENZHEN_SANTUO_NETWORK_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
SHENZHEN_SANYI_TECHNOLOGY, _,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,
SHENZHEN_SANZHOUWUJIN, _,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,
SHENZHEN_SAN_AI_PHOTOELECTRIC_TECHNOLOGY, _,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,
SHENZHEN_SAN_JUTOU_NETWORK_TECHNOLOGY, _,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,
SHENZHEN_SAREPO_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
SHENZHEN_SBASE_ELECTRONICS_TECHNOLOGY, _,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,
SHENZHEN_SCIENCARE_MEDICAL_INDUSTRIES, _,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
SHENZHEN_SDGI_OPTICAL_NETWORK_TECHNOLOGIES, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SHENZHEN_SDION_ELECTRONICS_#X26_TECHNOLOGY, _,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,
SHENZHEN_SDMC_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
SHENZHEN_SEABOOM, _,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,
SHENZHEN_SEANGE_INDUSTRY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
SHENZHEN_SEAUTO_TECHNOLOGY, _,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,
SHENZHEN_SECOND_PEOPLE_S_HOSPITAL, _,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,
SHENZHEN_SEEFAA_SCIETCH, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
SHENZHEN_SEEFAA_SCITECH, _,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,4,0,0,0,0,0,0,0,0,0,0,
SHENZHEN_SEEKYA_BIO_SCI_#X26_TECH, _,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,
SHENZHEN_SEELEN_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SHENZHEN_SEENDA_TECHNOLOGY, _,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,
SHENZHEN_SEE_APPLICATION_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
SHENZHEN_SEE_ME_HERE_ELECTRONIC, _,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,
SHENZHEN_SEGRE_ELECTRONIC, _,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,2,0,1,1,2,0,0,0,0,
SHENZHEN_SEGRE_ELECTRONICS, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
SHENZHEN_SEG_SCIENTIFIC_NAVIGATIONS, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
SHENZHEN_SEKORM_COMPONENT_NETWORK, _,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,0,0,0,0,0,
SHENZHEN_SELECT_FUTURE_TRADING, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
SHENZHEN_SEMETOR_ELECTRONICS, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
SHENZHEN_SENDIS_GREEN_POWER_INTEGRATIONS_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
SHENZHEN_SENDIS_SEMICONDUCTOR, _,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,
SHENZHEN_SENIOR_TECHNOLOGY_MATERIAL, _,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,
SHENZHEN_SENLUN_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
SHENZHEN_SENLUOXIN_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
SHENZHEN_SENMA_UTREND_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
SHENZHEN_SENRUI_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
SHENZHEN_SENSETIME_TECHNOLOGY, _,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,12,24,1,2,0,0,0,0,0,
SHENZHEN_SENSETIME_TECHNOLOGY_CO, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
SHENZHEN_SENTEER_E_COMMERCE, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
SHENZHEN_SENTE_CUTE_PET_PRODUCTS, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
SHENZHEN_SENYE_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
SHENZHEN_SENYUESHENG_TECHNOLOGY, _,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,
SHENZHEN_SEN_XIYUAN_TECHNOLOGY, _,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
SHENZHEN_SEQUOIA_WISDOM_PLASTIC_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
SHENZHEN_SETOO_TECHNOLOGY_CO, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
SHENZHEN_SEVEN_COLOURS_ELECTRIC_APPLIANCE, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
SHENZHEN_SEVEN_COLOURS_ELECTRIC_APPLINACE, _,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,
SHENZHEN_SEVEN_LIKE, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
SHENZHEN_SEVEN_RAINBOW_LIGHTING, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
SHENZHEN_SEVERE_COLD_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
SHENZHEN_SHADOW_CROWN_TECHNOLOGY, _,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,0,0,0,0,0,0,
SHENZHEN_SHANGCAI_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
SHENZHEN_SHANGCHENGHUI_E_COMMERECE, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
SHENZHEN_SHANGEN_NETWORK, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
SHENZHEN_SHANGGECHANG_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
SHENZHEN_SHANGGOU_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
SHENZHEN_SHANGJIA_AUTO_REPAIR_TOOL, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
SHENZHEN_SHANGYA_INFORMATION_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
SHENZHEN_SHANGYUAN_TECH, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
SHENZHEN_SHANHE_POWER_ELECTRONICS, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
SHENZHEN_SHANLENYI_ELECTRONIC_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
SHENZHEN_SHANLI_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
SHENZHEN_SHANNA_E_COMMERCE, _,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,
SHENZHEN_SHANNIAO_ELECTRONICS, _,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,
SHENZHEN_SHANNIAO_ELECTRONICS_CO, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
SHENZHEN_SHANNINGYIDE_TECHNOLOGY, _,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,
SHENZHEN_SHANQIRUI_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
SHENZHEN_SHANSHENDIAN_TRADE, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
SHENZHEN_SHANXIANG_INTELLIGENT_TECHNOLOGY_ENTERPRISE, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
SHENZHEN_SHANXINGZHE_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
SHENZHEN_SHANZHONG_TECHNOLOGY, _,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,
SHENZHEN_SHASE_ELECTRONICS_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
SHENZHEN_SHEENVIOMICS_BIOTECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
SHENZHEN_SHEENWANG_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
SHENZHEN_SHENAN_YANGGUANG_ELECTRONICS_CO, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
SHENZHEN_SHENCHUANG_ELECTRICAL_APPLIANCE, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
SHENZHEN_SHENGDI_DEVELOPMENT, _,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,
SHENZHEN_SHENGGAO_NETWORK_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
SHENZHEN_SHENGHAINA_TECHNOLOGY, _,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,0,0,0,0,0,0,0,0,0,0,
SHENZHEN_SHENGHONGRUN_TRADING, _,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
SHENZHEN_SHENGHUO_ZHIJIA_JIAJU, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
SHENZHEN_SHENGJIALI_ELECTRONICS, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
SHENZHEN_SHENGLAN_ELECTRONIC_INDUSTRY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
SHENZHEN_SHENGMALINUO_SCIENCE_AND_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
SHENZHEN_SHENGMINGZHIGUANG_INTELLIGENT_TECHNOLOGY, _,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
SHENZHEN_SHENGMI_TECHNOLOGY, _,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
SHENZHEN_SHENGONG_CREATED_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
SHENZHEN_SHENGQIU_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
SHENZHEN_SHENGRONGHUI_TRADING, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
SHENZHEN_SHENGRUN_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
SHENZHEN_SHENGSHIJIAYUAN_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
SHENZHEN_SHENGSHIXIANGCHUAN_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
SHENZHEN_SHENGSHI_ELEVATOR_LTD, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
SHENZHEN_SHENGSI_INTELLIGENT_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
SHENZHEN_SHENGTAIAN_DIGITAL_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
SHENZHEN_SHENGTALAN_DIGITAL_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
SHENZHEN_SHENGTONG_WEIYE_TECHNOLOGY, _,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,
SHENZHEN_SHENGUANGHUAN_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
SHENZHEN_SHENGWANG_TECHNOLOGY, _,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
SHENZHEN_SHENGYIHE_INDUSTRIAL, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
SHENZHEN_SHENGYOUTIANDI_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
SHENZHEN_SHENGYOU_TECHNOLOGY, _,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,
SHENZHEN_SHENGYUANSHENG_TECHNOLOGY, _,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,
SHENZHEN_SHENGYUAN_TECH, _,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,
SHENZHEN_SHENG_DONG_INFORMATION_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
SHENZHEN_SHENHUASHU_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
SHENZHEN_SHENKE_XINFEI_ELECTRONICS, _,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
SHENZHEN_SHENLAIYIBI_TECHNOLOGY, _,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,
SHENZHEN_SHENLAN_ELECTRIC_APPLIANCE, _,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
SHENZHEN_SHENMI_NETWORK_TECHNOLOGY, _,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
SHENZHEN_SHENMO_TECHNOLOGY, _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
